pca_dim,nlist,nprobe,k,label,precision_at_k_macro,recall_at_k_macro
0,1024,16,20,9,1.0,0.0035714285714285713
0,1024,32,20,0,1.0,0.0035714285714285713
0,1024,32,20,1,1.0,0.0035714285714285713
0,1024,32,20,2,1.0,0.0035714285714285713
0,1024,32,20,3,1.0,0.0035714285714285713
0,1024,32,20,4,1.0,0.0035714285714285713
0,1024,32,20,5,1.0,0.0035714285714285713
0,1024,32,20,6,1.0,0.0035714285714285713
0,1024,32,20,7,1.0,0.0035714285714285713
0,1024,32,20,8,1.0,0.0035714285714285713
0,1024,32,20,9,1.0,0.0035714285714285713
64,256,1,20,0,1.0,0.0035714285714285713
64,256,1,20,1,1.0,0.0035714285714285713
64,256,1,20,2,1.0,0.0035714285714285713
64,256,1,20,3,1.0,0.0035714285714285713
64,256,1,20,4,1.0,0.0035714285714285713
64,256,1,20,5,1.0,0.0035714285714285713
64,256,1,20,6,1.0,0.0035714285714285713
64,256,1,20,7,1.0,0.0035714285714285713
64,256,1,20,8,1.0,0.0035714285714285713
64,256,1,20,9,1.0,0.0035714285714285713
64,256,4,20,0,1.0,0.0035714285714285713
64,256,4,20,1,1.0,0.0035714285714285713
64,256,4,20,2,1.0,0.0035714285714285713
64,256,4,20,3,1.0,0.0035714285714285713
64,256,4,20,4,1.0,0.0035714285714285713
64,256,4,20,5,1.0,0.0035714285714285713
64,256,4,20,6,1.0,0.0035714285714285713
64,256,4,20,7,1.0,0.0035714285714285713
64,256,4,20,8,1.0,0.0035714285714285713
64,256,4,20,9,1.0,0.0035714285714285713
64,256,8,20,0,1.0,0.0035714285714285713
64,256,8,20,1,1.0,0.0035714285714285713
64,256,8,20,2,1.0,0.0035714285714285713
64,256,8,20,3,1.0,0.0035714285714285713
64,256,8,20,4,1.0,0.0035714285714285713
64,256,8,20,5,1.0,0.0035714285714285713
64,256,8,20,6,1.0,0.0035714285714285713
64,256,8,20,7,1.0,0.0035714285714285713
64,256,8,20,8,1.0,0.0035714285714285713
64,256,8,20,9,1.0,0.0035714285714285713
64,256,16,20,0,1.0,0.0035714285714285713
64,256,16,20,1,1.0,0.0035714285714285713
64,256,16,20,2,1.0,0.0035714285714285713
64,256,16,20,3,1.0,0.0035714285714285713
64,256,16,20,4,1.0,0.0035714285714285713
64,256,16,20,5,1.0,0.0035714285714285713
64,256,16,20,6,1.0,0.0035714285714285713
64,256,16,20,7,1.0,0.0035714285714285713
64,256,16,20,8,1.0,0.0035714285714285713
64,256,16,20,9,1.0,0.0035714285714285713
64,256,32,20,0,1.0,0.0035714285714285713
64,256,32,20,1,1.0,0.0035714285714285713
64,256,32,20,2,1.0,0.0035714285714285713
64,256,32,20,3,1.0,0.0035714285714285713
64,256,32,20,4,1.0,0.0035714285714285713
64,256,32,20,5,1.0,0.0035714285714285713
64,256,32,20,6,1.0,0.0035714285714285713
64,256,32,20,7,1.0,0.0035714285714285713
64,256,32,20,8,1.0,0.0035714285714285713
64,256,32,20,9,1.0,0.0035714285714285713
64,512,1,20,0,1.0,0.0035714285714285713
64,512,1,20,1,0.9996785714285714,0.0035702806122448983
64,512,1,20,2,1.0,0.0035714285714285713
64,512,1,20,3,0.9999285714285715,0.0035711734693877556
64,512,1,20,4,1.0,0.0035714285714285713
64,512,1,20,5,0.9994285714285714,0.0035693877551020415
64,512,1,20,6,0.9993928571428572,0.003569260204081633
64,512,1,20,7,0.9994999999999999,0.0035696428571428576
64,512,1,20,8,1.0,0.0035714285714285713
64,512,1,20,9,0.9989285714285714,0.0035676020408163278
64,512,4,20,0,1.0,0.0035714285714285713
64,512,4,20,1,1.0,0.0035714285714285713
64,512,4,20,2,1.0,0.0035714285714285713
64,512,4,20,3,1.0,0.0035714285714285713
64,512,4,20,4,1.0,0.0035714285714285713
64,512,4,20,5,1.0,0.0035714285714285713
64,512,4,20,6,1.0,0.0035714285714285713
64,512,4,20,7,1.0,0.0035714285714285713
64,512,4,20,8,1.0,0.0035714285714285713
